SitRecID,Country,ISO3,NatName,IntName,SitArea,IbaStatus,KbaStatus,AzeStatus,AddedDate,ChangeDate,Source,DelTxt,DelGeom,Shape_Leng,Shape_Area,GMBA_V2_ID,RangeNameM,split,kba_mt
32101,Kenya,KEN,Hells Gate National Park,Hells Gate National Park,11886,confirmed,NA,NA,2015-04-07,NA,Extracted from the February 2015 version of the WDPA,NA,Draft Polygon,0.409253747118,0.00965723971596,12171,Eastern Rift mountains,FALSE,TRUE
30628,Japan,JPN,Eastern Hokkaido - Marine,Eastern Hokkaido - Marine,6499872,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,24.7895986182,7.22954769918,15713,Hokkaido,FALSE,FALSE
30630,Japan,JPN,Northern Hokkaido - Marine,Northern Hokkaido - Marine,5148828,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,15.7951252517,5.85811672587,15713,Hokkaido,FALSE,FALSE
30662,Japan,JPN,Kanmurijima and Kutsujima islets - Marine,Kanmurijima and Kutsujima islets - Marine,82170,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,1.3879658716,0.0818179532038,20791,Honshu,FALSE,FALSE
30663,Japan,JPN,Fumishima Islet and Oki Islands - Marine,Fumishima Islet and Oki Islands - Marine,2765228,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,11.9649635067,2.75492151145,20791,Honshu,FALSE,FALSE
30666,Japan,JPN,Eboshijima islet - Marine,Eboshijima islet - Marine,2990274,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,33.0167904793,2.90297091403,20791,Honshu,TRUE,FALSE
30666,Japan,JPN,Eboshijima islet - Marine,Eboshijima islet - Marine,2990274,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,33.0167904793,2.90297091403,20793,Kyushu,TRUE,FALSE
30672,Japan,JPN,Birojima islet - Marine,Birojima islet - Marine,15854,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,0.677547997422,0.0152062891794,20793,Kyushu,FALSE,FALSE
30676,Japan,JPN,Yaeyama islands - Marine,Yaeyama islands - Marine,156192,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,5.5485430526,0.139052113849,12904,Ryukyu Islands,FALSE,FALSE
30677,Japan,JPN,Okinawa coastal islets - Marine,Okinawa coastal islets - Marine,12569,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,0.715329440549,0.0113982390675,12904,Ryukyu Islands,FALSE,FALSE
30678,Japan,JPN,Sanriku coast and Matsumaekojima - Marine,Sanriku coast and Matsumaekojima - Marine,5143700,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,20.5596946943,5.54518213011,15713,Hokkaido,TRUE,FALSE
30678,Japan,JPN,Sanriku coast and Matsumaekojima - Marine,Sanriku coast and Matsumaekojima - Marine,5143700,confirmed,NA,NA,2012-10-08,NA,Generated by the Marine team at BirdLife International from seabird tracking data and other published material,Generated by the Marine team at BirdLife International for the Marine eAtlas in October 2012,Draft polygon,20.5596946943,5.54518213011,20791,Honshu,TRUE,FALSE
15001,Japan,JPN,Lake Kuccharo,Lake Kuccharo,2932,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.366682756797,0.00335477079412,15713,Hokkaido,FALSE,FALSE
15002,Japan,JPN,"Esashi, Menashidomari","Esashi, Menashidomari",5,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0169157083639,5.279018515e-6,15713,Hokkaido,FALSE,FALSE
15004,Japan,JPN,Lakes Komuke and Shibunotsunai,Lakes Komuke and Shibunotsunai,983,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.330873099699,0.0011072949316,15713,Hokkaido,FALSE,FALSE
15005,Japan,JPN,Lakes Notoro and Abashiri,Lakes Notoro and Abashiri,13314,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.750178128929,0.014942923554,15713,Hokkaido,FALSE,FALSE
15007,Japan,JPN,"Shiretoko, Mount Syari-dake","Shiretoko, Mount Syari-dake",122640,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.34481289234,0.137470810891,15713,Hokkaido,FALSE,TRUE
15016,Japan,JPN,Lower Tokachi river,Lower Tokachi river,10279,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.804292191355,0.0113024668643,15713,Hokkaido,FALSE,FALSE
15017,Japan,JPN,Tokachi coastal lakes,Tokachi coastal lakes,5341,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.586333206541,0.00585706055533,15713,Hokkaido,FALSE,FALSE
15018,Japan,JPN,"Akan, Kussharo","Akan, Kussharo",141737,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,4.65925200094,0.157602061898,15713,Hokkaido,FALSE,TRUE
15019,Japan,JPN,Hidaka mountains,Hidaka mountains,394683,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,4.40318904184,0.432430341928,15713,Hokkaido,FALSE,TRUE
15020,Japan,JPN,Mount Taisetsu,Mount Taisetsu,477951,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,7.12748610685,0.532965882469,15713,Hokkaido,FALSE,TRUE
15022,Japan,JPN,"Shikotsu, Toya","Shikotsu, Toya",115998,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,4.89401666852,0.12742787441,15713,Hokkaido,FALSE,TRUE
15023,Japan,JPN,Middle Ishikari River basin,Middle Ishikari River basin,20924,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.11594949498,0.023221578394,15713,Hokkaido,FALSE,FALSE
15024,Japan,JPN,Mounts Asahidake and Gassan,Mounts Asahidake and Gassan,189627,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,4.48180904756,0.195495951777,20791,Honshu,FALSE,TRUE
15025,Japan,JPN,Mounts Azuma and Bandai,Mounts Azuma and Bandai,28640,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.90685932365,0.0292661743217,20791,Honshu,FALSE,TRUE
15026,Japan,JPN,Abukuma river,Abukuma river,341,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.26771962701200003,3.4853774068e-4,20791,Honshu,FALSE,FALSE
15027,Japan,JPN,Lake Inawashiro,Lake Inawashiro,11486,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.488997309856,0.0117002211984,20791,Honshu,FALSE,TRUE
15032,Japan,JPN,"Mounts Asama, Shirane and Tanigawa","Mounts Asama, Shirane and Tanigawa",103023,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.82767105172,0.1039568993,20791,Honshu,FALSE,TRUE
15050,Japan,JPN,"Myoko, Togakushi highlands","Myoko, Togakushi highlands",55367,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,2.17952368548,0.0559809585168,20791,Honshu,FALSE,TRUE
15052,Japan,JPN,Lakes Asahiike and Unoike,Lakes Asahiike and Unoike,232,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.076104730823,2.3540582746e-4,20791,Honshu,FALSE,FALSE
15056,Japan,JPN,Northern Japan Alps,Northern Japan Alps,292679,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.99812184988,0.294510245425,20791,Honshu,FALSE,TRUE
15058,Japan,JPN,Southern Japan Alps,Southern Japan Alps,114099,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,4.69726023059,0.113331661128,20791,Honshu,FALSE,TRUE
15060,Japan,JPN,Mount Hakusan,Mount Hakusan,119276,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.16864807139,0.119520540064,20791,Honshu,FALSE,TRUE
15064,Japan,JPN,Futatsuno reservoir,Futatsuno reservoir,229,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.428678143702,2.23481971018e-4,20791,Honshu,FALSE,TRUE
15065,Japan,JPN,Lake Nakaumi,Lake Nakaumi,8843,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.777826153868,0.00878183180414,20791,Honshu,FALSE,FALSE
15066,Japan,JPN,Lake Shinjiko,Lake Shinjiko,9645,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.9327621615,0.00957486657303,20791,Honshu,FALSE,FALSE
15068,Japan,JPN,Fumishima islet,Fumishima islet,1,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0059588441931,8.33858304e-7,20791,Honshu,FALSE,FALSE
15069,Japan,JPN,Lakes Kojimako and Abeike,Lakes Kojimako and Abeike,975,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.179966601303,9.58028118147e-4,20791,Honshu,FALSE,FALSE
15070,Japan,JPN,Kumage-Yashiro,Kumage-Yashiro,998,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.174015679923,9.75292544736e-4,20791,Honshu,FALSE,TRUE
15078,Japan,JPN,Sone tidal flat,Sone tidal flat,608,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.157758421854,5.91878205491e-4,20793,Kyushu,FALSE,FALSE
15134,Japan,JPN,Mukawa,Mukawa,3559,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.537803839545,0.00390280393871,15713,Hokkaido,FALSE,FALSE
15135,Japan,JPN,Yakumo,Yakumo,398,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.372392779282,4.34132216732e-4,15713,Hokkaido,FALSE,FALSE
15136,Japan,JPN,"Hakodate bay, Kameda south coast","Hakodate bay, Kameda south coast",4619,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.61805678501,0.00500935826834,15713,Hokkaido,FALSE,FALSE
15138,Japan,JPN,Bentenjima islet,Bentenjima islet,11,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0204364588827,1.1688476766e-5,20791,Honshu,FALSE,FALSE
15139,Japan,JPN,Northern Shimokita coast,Northern Shimokita coast,3308,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.10761633902,0.00356359307506,20791,Honshu,FALSE,FALSE
15140,Japan,JPN,Mutsu bay,Mutsu bay,10164,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.26860429239,0.0108897322437,20791,Honshu,FALSE,FALSE
15143,Japan,JPN,"Lake Towada, Mount Hakkoda","Lake Towada, Mount Hakkoda",48604,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,2.37436215802,0.0516618452394,20791,Honshu,FALSE,TRUE
15144,Japan,JPN,Mawarizeki and Sunazawa reservoir,Mawarizeki and Sunazawa reservoir,573,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.241027742551,6.11361763639e-4,20791,Honshu,FALSE,FALSE
15145,Japan,JPN,"Iwakigawa river, Lake Jusanko","Iwakigawa river, Lake Jusanko",2612,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.402108573229,0.00279643032796,20791,Honshu,FALSE,FALSE
15146,Japan,JPN,Ezogadate reservoir,Ezogadate reservoir,47,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.056433266893,5.0598429535e-5,20791,Honshu,FALSE,FALSE
15147,Japan,JPN,Shirakami mountains,Shirakami mountains,57638,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.14720701411,0.0612293529192,20791,Honshu,FALSE,TRUE
15148,Japan,JPN,Hideshima islet,Hideshima islet,9,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0154346197477,9.31238075e-6,20791,Honshu,FALSE,FALSE
15149,Japan,JPN,Mount Hayachine,Mount Hayachine,13730,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.18961225781,0.0143868381636,20791,Honshu,FALSE,TRUE
15150,Japan,JPN,Sanganjima islet,Sanganjima islet,31,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0358232068502,3.2563819489e-5,20791,Honshu,FALSE,FALSE
15151,Japan,JPN,"Kahokugata, Takamatsu coast","Kahokugata, Takamatsu coast",2553,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.875036433533,0.00257301068918,20791,Honshu,FALSE,FALSE
15152,Japan,JPN,Katano-Kamoike,Katano-Kamoike,105,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0572349281847,1.05433747324e-4,20791,Honshu,FALSE,FALSE
15155,Japan,JPN,Lower Kuzuryugawa,Lower Kuzuryugawa,6972,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.337381635487,0.00698039790239,20791,Honshu,FALSE,FALSE
15156,Japan,JPN,Mounts Nogo-hakusan and Ibuki,Mounts Nogo-hakusan and Ibuki,78675,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.66775271474,0.0784076774167,20791,Honshu,FALSE,TRUE
15158,Japan,JPN,Ikawazu tidal flat,Ikawazu tidal flat,835,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.189466849743,8.20876797571e-4,20791,Honshu,FALSE,FALSE
15159,Japan,JPN,Shiokawa tidal flat,Shiokawa tidal flat,881,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.24931207942,8.6739757956e-4,20791,Honshu,FALSE,FALSE
15160,Japan,JPN,Yahagigawa estuary,Yahagigawa estuary,2143,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.43671767404,0.00211139070031,20791,Honshu,FALSE,FALSE
15164,Japan,JPN,Anogawa and Shitomogawa estuaries,Anogawa and Shitomogawa estuaries,158,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.244148833328,1.56051480248e-4,20791,Honshu,FALSE,FALSE
15165,Japan,JPN,"Kumozugawa, Atagogawa and Kongogawa estuaries","Kumozugawa, Atagogawa and Kongogawa estuaries",1226,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.33631694684,0.00120469284715,20791,Honshu,FALSE,FALSE
15166,Japan,JPN,Kii Nagashima islets,Kii Nagashima islets,7392,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.436870381888,0.00722772056477,20791,Honshu,FALSE,FALSE
15168,Japan,JPN,Lake Biwako,Lake Biwako,67568,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.96955443889,0.0669465981842,20791,Honshu,FALSE,FALSE
15169,Japan,JPN,Hakata bay,Hakata bay,7229,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.728870977669,0.00702416540312,20793,Kyushu,FALSE,FALSE
15170,Japan,JPN,Tsukuejima islets,Tsukuejima islets,5,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0177342106179,4.589271884e-6,20793,Kyushu,FALSE,FALSE
15172,Japan,JPN,Inner Ariake bay,Inner Ariake bay,14533,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.63659745977,0.0140401109702,20793,Kyushu,FALSE,FALSE
15174,Japan,JPN,Isahaya bay,Isahaya bay,4859,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.751238605841,0.00468096152727,20793,Kyushu,FALSE,FALSE
15177,Japan,JPN,"Hikawa estuary, Shiranui","Hikawa estuary, Shiranui",1268,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.372394928403,0.00121844179923,20793,Kyushu,FALSE,FALSE
15178,Japan,JPN,Kumakawa estuary,Kumakawa estuary,1196,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.287970763651,0.00114785947808,20793,Kyushu,FALSE,FALSE
15179,Japan,JPN,Nakatsu and Usa tidal flats,Nakatsu and Usa tidal flats,2948,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.847640080958,0.00286330556197,20793,Kyushu,FALSE,FALSE
15180,Japan,JPN,Kirishima mountains and Lake Miike,Kirishima mountains and Lake Miike,8475,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.08998843182,0.00808148090542,20793,Kyushu,FALSE,TRUE
15181,Japan,JPN,Birojima islet,Birojima islet,8,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0123626091258,7.524212686e-6,20793,Kyushu,FALSE,FALSE
15183,Japan,JPN,Manosegawa estuary,Manosegawa estuary,104,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,0.0606263802876,9.903416899e-5,20793,Kyushu,FALSE,FALSE
15184,Japan,JPN,Yakushima and Tanegashima islands,Yakushima and Tanegashima islands,95821,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,3.06874255493,0.0899950571355,12904,Ryukyu Islands,FALSE,TRUE
15185,Japan,JPN,Tokara islands,Tokara islands,9841,confirmed,confirmed,NA,2009-02-01,NA,"Originally Provided by WBSJ in September 2009, this boundary was retained in preferance to the KBA boundary of a similar size, pending further work","IBA boundary retained, pending concideration of the KBA boundary by Partner",Refined polygon,1.29868136208,0.009175096622,12904,Ryukyu Islands,FALSE,TRUE
